Restaurant ID,Country Code,City,Restaurant Name & Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines
18270343,1,New Delhi,"Sky Hawk,RZ-132, 1st Floor, Near Reliance Fresh, New Roshanpura, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9877493,28.6032958,"North Indian, Chinese, Continental"
18361200,1,New Delhi,"Snack Shack,Opposite Sri Ram International School, Main Dhansa Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9711827,28.6101996,"North Indian, Chinese"
18261678,1,New Delhi,"Soya Bite's,Furniture Market, Near Krishan Mandir, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9840836,28.6150289,North Indian
18317507,1,New Delhi,"Soya Bite's,9, Roshan Garden, Main Tura Mandi Chowk, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9909279,28.6124522,North Indian
9269,1,New Delhi,"Taj Mahal Dhaba,Deenpur Main Goyla Mod, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9932051,28.5906226,North Indian
18363067,1,New Delhi,"Yadav Sweets,Opposite Shri Ram Gate, Near Sabji Mandi, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9797118,28.613206,Mithai
18371421,1,New Delhi,"Yummy Chinese Food,Opposite Vidhata Properties, Shyam Vihar Phase 2, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0007571,28.5914718,Chinese
304809,1,New Delhi,"Aggarwal Sweets Corner,E-2 Block, Near Park Mandir Marg, Sultanpuri, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.08195768,28.69273348,Mithai
304769,1,New Delhi,"Anand Sweets,Sultanpuri Mod Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0690735,28.6827398,"Mithai, Street Food"
304803,1,New Delhi,"Annapurna Sweets Palace,K-1249, Opposite Sanjay Gandhi Hospital, Mangolpuri, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0820784,28.6934044,"Mithai, Street Food"
18261151,1,New Delhi,"Aujla's Punjabi Zaika,A-120, Shop 4, Uday Vihar, Chander Vihar, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0700586,28.6521647,"North Indian, Chinese, Mughlai"
18464636,1,New Delhi,"Baba Ji,Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06540443,28.67897397,Fast Food
18017260,1,New Delhi,"Babu Soup Wala,Near Flyover, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0681466,28.6818432,North Indian
304753,1,New Delhi,"Baketown By Gagan Bakers,Near Bharti Vidyalaya, Main Road, Chander Vihar, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.05472823,28.68232512,"Fast Food, Bakery"
18464641,1,New Delhi,"Bala Ji Rasoi,A-18, Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06247076,28.67583363,North Indian
304822,1,New Delhi,"Bansiwala Sweets & Caterers,Near Metro Pillar 629, Rohtak Road, Mundka, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.02933475,28.68263808,"Mithai, Street Food"
18312665,1,New Delhi,"Best Chicken Corner,Main Rohtak Road, Near Sutan Puri More, Opposite Metro Pillar 373, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0688571,28.6823752,North Indian
9181,1,New Delhi,"Bhardwaj Bakery,Near Naresh Park, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06424572,28.67784092,"Bakery, Pizza"
18435332,1,New Delhi,"Bikaner Sweets & Restaurant,Opposite Sanjay Gandhi Hospital, Mangolpuri, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0820767,28.6927975,"Mithai, Street Food, North Indian"
18261710,1,New Delhi,"Classic Chef Corner,Opposite Metro Pillar 520, Near Mundka Metro Station, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.03108288,28.68202569,"Chinese, North Indian"
18312662,1,New Delhi,"Dabas Ke Special Chole Bhature,Main Market, Mundka, Near, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0287839,28.68247071,Street Food
18322599,1,New Delhi,"Daily Belly,A-1, Swarn Park, Main Rohtak Road, Metro Pillar 486, Mundka, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0408396,28.6821182,"North Indian, South Indian, Chinese"
9226,1,New Delhi,"Deep Bakery And Cake,3, Najafgarh Road, Opposite Krishna Mandir, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.066475,28.6803916,"Bakery, Desserts"
18434072,1,New Delhi,"Dhaba NH10,E 53, Camp 2, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",0,0,"North Indian, Chinese"
305699,1,New Delhi,"Dilkhush Dhaba,Near Flyover, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0695034,28.6819199,North Indian
9194,1,New Delhi,"Do Bhai Paneer Wale And Sweets,1, Behind Police Station, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0662951,28.6801056,Bakery
304888,1,New Delhi,"Dosa and Pizza Corner,Sultanpuri Mod Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0690832,28.6833297,"South Indian, Pizza, Chinese"
306177,1,New Delhi,"Gulati Ki Rasoi,A 111, Hari Enclave 1, Aman Vihar, Sultanpuri, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0719688,28.69123205,North Indian
18261708,1,New Delhi,"JMD Family Restaurant,Chanchal Park, Near Bus Stand, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0228319,28.6467438,"North Indian, Chinese"
9173,1,New Delhi,"Jyoti Sweets,Near MG Plaza, Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0625067,28.6761455,Mithai
304831,1,New Delhi,"Khana Khazana,Idgah Market, Sultanpuri, Near, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.07009997,28.68654323,North Indian
9176,1,New Delhi,"Krishna Panjabi Rasoi,10/10, Yadav Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06082389,28.6743958,North Indian
18233572,1,New Delhi,"Lazeez Zaika,Near P K Medicals, Nilothi Mod, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0528602,28.6646411,"North Indian, Chinese"
18464649,1,New Delhi,"Mannat Chinese Fast Food,Shop 41, Kotla Vihar, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.02514146,28.64669598,"Chinese, Bakery"
18375389,1,New Delhi,"Pizza Hot,Shop 9, Uday Market, Chander Vihar, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.04071805,28.68209451,"Italian, Fast Food, South Indian"
18466387,1,New Delhi,"Raju Fast Food,Peer Baba Chowk, Shiv Ram Park, Opposite Chitra Palace, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06034612,28.66742137,"Street Food, Fast Food"
304782,1,New Delhi,"Ramesh Caterers & Dhaba,A-26, Rajneet Vihar, Main Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0721833,28.6536022,North Indian
18261719,1,New Delhi,"Sethi's Express,Shop B-5, Uday Vihar, Aggarwal Chowk, Chander Vihar, Nilothi Extension, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0713543,28.6529874,"South Indian, North Indian, Chinese"
18466389,1,New Delhi,"Shahi Chicken Biryani Corner,Near Bharti Vidyalaya, Main Road, Chander Vihar, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.08171561,28.69252378,Biryani
18378051,1,New Delhi,"Spicy Curry,G-7, Krishna Plaza, Pocket B, Commercial Complex, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0672844,28.6812756,North Indian
7484,1,New Delhi,"Super Star Restaurant,A6, Shiv Ram Park, Nilothi More, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.053748,28.66539,North Indian
18464634,1,New Delhi,"Swagi Food Corner,Shop 2, GRM Complex, Main Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06931744,28.68172684,"Chinese, Fast Food"
18464647,1,New Delhi,"Taoji Ke Amratsari Naan,Chanchal Park, Near Bus Stand, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.02335276,28.64712056,"Fast Food, North Indian"
18371391,1,New Delhi,"TCW Chaat Point,36/1, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0642756,28.6779685,Street Food
18017240,1,New Delhi,"The Food Express,126/110, Main Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.064828,28.678402,North Indian
18464640,1,New Delhi,"The Pizza Family,126/114, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06413608,28.67799829,Pizza
18261161,1,New Delhi,"The Regal Chicken Corner,Near Water Tank, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0626796,28.6763063,"North Indian, Mughlai"
18464638,1,New Delhi,"Welcome Rasoi,Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0654346,28.67898074,"North Indian, Fast Food"
302694,1,New Delhi,"Agarwal Sweets,Near PVR Cinema, Community Center, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1384794,28.6321812,Mithai
18358184,1,New Delhi,"Aurangzeb Rd,C 126, 2nd Floor, Phase 1, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.136724,28.6282528,"North Indian, Mughlai"
8715,1,New Delhi,"Bengali Sweet Corner,3, Near PVR Cinema, Community Center, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1384323,28.6324507,"South Indian, Street Food, Desserts"
641,1,New Delhi,"Cafe Coffee Day,Ground Floor, Community Centre, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1367966,28.6287097,Cafe
308033,1,New Delhi,"Chinese K. Food,ER - 09, Near Reliance Fresh, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1462701,28.6276292,Chinese
307099,1,New Delhi,"Chocowell,E 42, Naraina Vihar, New Delhi, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.137174,28.628999,"Desserts, Bakery"
18312575,1,New Delhi,"Choice,Shop 1, Block CB-369, Ring Road Naraina, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1341651,28.6256939,"South Indian, North Indian"
18312652,1,New Delhi,"Desi Street,C-1C, Part-B, Naraina Ring Road, Near Kali Mata Mandir, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1354441,28.6233571,"North Indian, South Indian, Chinese"
310666,1,New Delhi,"Enigma Lounge,Hotel Excel, E-16, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1384175,28.6309493,"Chinese, North Indian"
7434,1,New Delhi,"Flavors Of London,WZ - 167, Naraina Village, Near Sabji Mandi, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1380897,28.6199849,"Desserts, Ice Cream, Fast Food"
305859,1,New Delhi,"Frontier,E-27, Main Road, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.137511,28.6298959,Bakery
308037,1,New Delhi,"Green Chick Chop,Shop 21, Central Market, Phase 1, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1385567,28.631853,"Raw Meats, North Indian, Fast Food"
18435837,1,New Delhi,"Hot House Grill,Main Road Inderpuri, Todapur, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1556191,28.6238474,Fast Food
18441658,1,New Delhi,"Kanshi Ram Chole Kulche Wala,E-195, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1559168,28.6242844,Street Food
558,1,New Delhi,"Kents Fast Food,15/5, Community Centre, Phase 1, Industrial Area, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1381832,28.6327034,"North Indian, Chinese, Fast Food"
300485,1,New Delhi,"Paharia Meat & Chicken Shop,RA 76/4, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1468968,28.6314816,North Indian
7416,1,New Delhi,"Palji Corner,WZ 274/A1, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.148368,28.6323154,North Indian
301927,1,New Delhi,"Paratha Hi Paratha,Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1365287,28.6203669,North Indian
18288199,1,New Delhi,"Picasso Roof Top,A-14, Naraina Vihar, New Delhi, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1354417,28.6268623,"Continental, European, North Indian"
301931,1,New Delhi,"RK Dosa,EA1/12, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1451395,28.6285958,South Indian
311385,1,New Delhi,"Sandoz,C-159, Naraina Industrial Area, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1371626,28.6291147,"Chinese, North Indian"
18175322,1,New Delhi,"Sardar Ji,WZ-429, C/57, Naraina Village, Naraina, New Delhi",Naraina,"Naraina, New Delhi",0,0,"North Indian, Mughlai"
7419,1,New Delhi,"Satkar Fast Food,Opposite Mother Dairy Booth 332, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1462754,28.6276237,North Indian
9280,1,New Delhi,"Sweetheart Cupcakes,A-72, 1st Floor, Near DDA Complex, Naraina, New Delhi",Naraina,"Naraina, New Delhi",0,0,Desserts
18241874,1,New Delhi,"The Earthen Grill,CB 385, Opposite Maruti Service Station, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1556452,28.6238747,"North Indian, Mughlai, Awadhi"
303250,1,New Delhi,"Twenty Four Seven,C 190, Near Picasso Hotel, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1375944,28.6299888,"Fast Food, North Indian"
313163,1,New Delhi,"A Patisseries Gallery,H-53, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.14178972,28.6286201,"Bakery, Desserts"
18398504,1,New Delhi,"Aggarwal Bikaneri Sweets,WZ-258, Main Market, Near Pusa Gate, Inderpuri, Near Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.14808,28.6322418,Mithai
301932,1,New Delhi,"Aggarwal Sweets & Bakers,Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1357642,28.6223499,"Desserts, Street Food"
18312572,1,New Delhi,"Avatar Da Dhaba,Ring Road Narayna, Opp Dharamshala, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1364744,28.6205175,North Indian
18371399,1,New Delhi,"Bengali Restaurant,CB, Block Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1358184,28.6223489,"Bengali, Chinese"
18431177,1,New Delhi,"Biryani Express,C 126, Shop 20, Nariana Industrial Area, Phase 1, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.136788,28.6286826,Biryani
18371405,1,New Delhi,"Brahm Point Fast Food,34/5, Community Center, Naraina Phase-1, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.137828,28.6319525,"Fast Food, Chinese"
312926,1,New Delhi,"Chinese Hot,Near Aggarwal Sweets, PVR Cinema Complex, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1558888,28.6244092,Chinese
18349241,1,New Delhi,"Curry Man,G-181, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi",0,0,North Indian
18431181,1,New Delhi,"Diya Chinese Food,EA 156, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.146829,28.6312058,Chinese
18431187,1,New Delhi,"Foodies,Opposite BOI ATM, Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1362918,28.6220182,Chinese
18393288,1,New Delhi,"Fresh Meat CO,E 45, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1368633,28.6281257,"Raw Meats, Fast Food"
8718,1,New Delhi,"Hans Fast Food Center,DDA Market, Community Center, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1383317,28.6317769,"Fast Food, Desserts"
18462571,1,New Delhi,"Happy Hours,B Block, Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1357857,28.6223096,"Chinese, Fast Food"
18460302,1,New Delhi,"Khalsa Eating Point,R-5, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1470434,28.6271441,North Indian
18431183,1,New Delhi,"Krishna Yummy Foods,EA 156, Shop 3, Main Market, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1469131,28.6311566,North Indian
301925,1,New Delhi,"Laxmi Dhaba,Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.136184,28.6204842,North Indian
301885,1,New Delhi,"Milan Shudh Vaishno,CB 206/1, Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.134618,28.6253211,North Indian
18295497,1,New Delhi,"Milko Sweets Corner,WZ-135, Naraina Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1356151,28.622227,"Mithai, Street Food"
18460299,1,New Delhi,"New Punjabi Chaap Corner,EG-15, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1465469,28.6308841,Chinese
1973,1,New Delhi,"Nik's Chawla Chik Inn,C-159, Shop 27, Naraina Industrial Area, Phase 1, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1371165,28.6292946,"North Indian, Fast Food"
18369770,1,New Delhi,"Paras Corner,RZ-76, Inder Puri, Main Market, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1468595,28.6314962,Chinese
312848,1,New Delhi,"Punjabi Tadka,Shop 6 EA-114, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.146539,28.6296677,North Indian
18474850,1,New Delhi,"Sardar A Pure Meat Shop,E-46, Main Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",0,0,"Raw Meats, Fast Food, North Indian"
18429186,1,New Delhi,"Shahi Hyderbadi Biryani,WZ 143, Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1363776,28.6213659,Mughlai
18312656,1,New Delhi,"Shashi's China Wok,EG-120, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",0,0,Chinese
18416741,1,New Delhi,"Urban Palate,A-1, Shindi Colony, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1350843,28.6267926,Fast Food
18425182,1,New Delhi,"Wrapss,A-34, Naraina Industrial Area, Near Pearl Academy, Naraina, New Delhi",Naraina,"Naraina, New Delhi",0,0,"Chinese, Fast Food"
18464625,1,New Delhi,"China Kitchen,Singhloa Marble Market, Main G.T Karnal Road, Narela, New Delhi",Narela,"Narela, New Delhi",77.12731652,28.84061467,"Chinese, North Eastern"
18435330,1,New Delhi,"Chowringhee,Shop 3, Main Bus Stand Bawana, Khajan Market Bawana, Narela, New Delhi",Narela,"Narela, New Delhi",77.0356003,28.8002781,Fast Food
18435326,1,New Delhi,"D-Food,Shop 3, Plot 1161, Opposite Old Sabji Mandi, Kanjhawala Road Bawana, Narela, New Delhi",Narela,"Narela, New Delhi",77.04952508,28.80619877,"Chinese, Fast Food, Bakery"
18464648,1,New Delhi,"Kith N Kin Cafeteria,Khasra 360-361, Village Mamurpur, Main Alipur Road, Narela, New Delhi",Narela,"Narela, New Delhi",77.09081333,28.84056856,"Chinese, North Indian"
18464629,1,New Delhi,"Lazeez Rasoi,Saria Nath Market, Sabji Mandi, Narela, New Delhi",Narela,"Narela, New Delhi",77.08952788,28.85517216,"Chinese, North Indian"
18435322,1,New Delhi,"Red Rose Restaurant,U-59, Lampur Road, Near Delhi Nagrik Sehkari Bank, Narela, New Delhi",Narela,"Narela, New Delhi",77.0880292,28.85192847,Fast Food
18014151,1,New Delhi,"Shri Bikaner Sweets & Restaurant,Kissan Bhawan, Main Delhi Road, Village Bawana, Narela, New Delhi",Narela,"Narela, New Delhi",77.03510278,28.79751667,"North Indian, Chinese, South Indian"
18375378,1,New Delhi,"Welcome Family Restaurant,Shop 1962/1, Arya Samaj Road,  Near Sabzi Mandi, Narela, New Delhi",Narela,"Narela, New Delhi",77.0895081,28.85510345,"North Indian, South Indian"
310408,1,New Delhi,"Al Bake,Shop 7, 57, Manjusha Building, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.252055,28.5489159,"North Indian, Mughlai"
1185,1,New Delhi,"Americana Kitchen and Bar,Shop 5, Ground Floor, Satyam Cineplex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2509774,28.5501583,"American, Tex-Mex, Italian, Mexican, North Indian"
5536,1,New Delhi,"Bawa Snacks Corner,G 4, Skyline House 85, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2541182,28.548633,North Indian
18393213,1,New Delhi,"Bhimsain's Bengali Sweet House,4, Kundan House, Near Overseas Bank, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2515162,28.5478786,"Mithai, North Indian, Street Food, Chinese, South Indian, Indian"
308336,1,New Delhi,"Cafe Coffee Day,Shop 2, Plot 70, The Great Eastern Center, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2531326,28.5490183,Cafe
637,1,New Delhi,"Cafe Coffee Day,101-104, Ist Floor, Dinar Bhavan, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2507978,28.549693,Cafe
313159,1,New Delhi,"Dolce Gelato,Ground Floor, Modi Towers, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2524142,28.5478742,"Ice Cream, Beverages, Fast Food"
3608,1,New Delhi,"Domino's Pizza,7, Satyam Complex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2510672,28.5501668,"Pizza, Fast Food"
3636,1,New Delhi,"Gopala,G-4A/56, Eros Apartments, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2523434,28.5484867,"North Indian, Street Food"
312790,1,New Delhi,"New Punjabi Khana,1st Floor, 103 & 104, Pragati House, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2528555,28.5486641,North Indian
5537,1,New Delhi,"New Vishal Corner,G-4, Vishal Building 95, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.252055,28.5482884,"North Indian, Street Food, Fast Food"
308347,1,New Delhi,"Punjabi Khana,G-8, Eros Apartment 56, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2531326,28.5492872,North Indian
2602,1,New Delhi,"Rajshree,G-4, 44, Dinaar Bhawan, Satyam Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2509473,28.5491128,"South Indian, Chinese"
3638,1,New Delhi,"Snack Junction,G-5, 56, Eros Apartments, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2522346,28.5485744,"North Indian, Chinese"
18017281,1,New Delhi,"Sona,53-54, 1st Floor, Goverdhan House, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.251606,28.5483354,"North Indian, South Indian, Fast Food"
3607,1,New Delhi,"Southy,15, Satyam Cineplex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.250474,28.549901,South Indian
3069,1,New Delhi,"The First Floor,Building 58, 1st Floor, Sahyog Bhavan, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2526836,28.5487963,"North Indian, Chinese"
18268390,1,New Delhi,"Hype,S-1, American Plaza, Eros Hotel, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2498998,28.5498766,"Finger Food, Italian, Middle Eastern"
196,1,New Delhi,"McDonald's,Shop 1, Plot 45, Satyam Cinema Complex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.251157,28.5501754,"Fast Food, Burger"
5487,1,New Delhi,"New Punjabi Khana,G-7/35-36, Aggarwal Bhawan, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.250708,28.5490569,North Indian
308331,1,New Delhi,"Pizza Hut Delivery,8-9, Satyam Cinema Complex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2510672,28.5498979,"Italian, Pizza, Fast Food"
18126080,1,New Delhi,"Shree Rathnam,Shop G-8/9, Plot 32-33, Kusal Bazar, Near Satyam Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2511424,28.5490976,"South Indian, North Indian, Chinese"
148,1,New Delhi,"Subway,3, Satyam Cineplex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.251157,28.5501754,"American, Fast Food, Salad, Healthy Food"
18412898,1,New Delhi,"Al Mughal,57/5, Manjusha Building, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2521897,28.5487046,Mughlai
5528,1,New Delhi,"Anupama Restaurant,GF 10, Bajaj House, Building 97, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2515162,28.5478786,North Indian
17953929,1,New Delhi,"Cafe Einstein,21, Paharpur Business Centre, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2512468,28.5473151,"North Indian, Fast Food"
18355121,1,New Delhi,"Delicious Eating Corner,Shop 2 & 3, DDA Mini Market, Opposite Wine Shop, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2511121,28.5471678,North Indian
9210,1,New Delhi,"Gupta Rasoi,60, DDA Mini Market, Opposite Chiranjiv Tower, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2500794,28.5494455,North Indian
2703,1,New Delhi,"Paras Chicken Point,DDA Mini Market, Behind Paras Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2512019,28.547266,North Indian
18478963,1,New Delhi,"Ralhan Eating Corner,Shop 2, DDA Mini Market, Opposite Wine Shop, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2509547,28.5471755,North Indian
2232,1,New Delhi,"Pind Balluchi,103/104-A, Goverdhan House, Behind Satyam Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2513366,28.549027,"North Indian, Mughlai"
2775,1,New Delhi,"Oh! Calcutta,Ground Floor, E Block, Opposite Satyam Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2506182,28.5501242,"Bengali, Seafood"
311623,1,New Delhi,"Alcoholic Lounge & Bar,Level 1, Fun Cinemas, North Square Mall, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.1483815,28.6916888,Finger Food
311077,1,New Delhi,"Baljeet's Amritsari Koolcha,G-36, Aggarwal Millenium, Tower 1, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.1496283,28.693387,North Indian
492,1,New Delhi,"Bikanervala,1, ITL Twin Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.152022,28.6912959,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai"
304030,1,New Delhi,"Cafe Coffee Day,C-123, PP Towers, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.1528753,28.6926578,Cafe
